Gas Injection Rate (GRATES),Water Injection Rate (WRATES),oil_pro_vol,wat_inj_vol,wat_pro_vol,gas_inj_vol,gas_pro_vol,gas_retained,co2_injected,co2_backprod,co2_retained,prod_bhp,inj_bhp,ratio_oil_to_inj_vol
3674.063494586419,7973.201859263749,14772737.0,14551093.0,235538.625,6705166.0,10685610.0,-3980444.0,0.0,0.0,0.0,2400.0,0.0,0.6949829224418088
4589.518970771044,13213.018654400845,19760600.0,23844942.0,2134673.75,8375872.0,14091781.0,-5715909.0,0.0,0.0,0.0,2400.0,0.0,0.6132868027480621
4806.413950050155,9253.31596694553,16982762.0,16887302.0,269611.78125,8771705.0,13090278.0,-4318573.0,0.0,0.0,0.0,2400.0,0.0,0.6618635709480106
3570.792095098829,5886.783952586884,12116929.0,10743381.0,201974.46875,6516695.5,8852282.0,-2335586.5,0.0,0.0,0.0,2400.0,0.0,0.7020205849029696
3506.850793984428,8673.664069825769,15553950.0,15829437.0,244576.625,6400002.5,11047986.0,-4647983.5,0.0,0.0,0.0,2400.0,0.0,0.6997005030198805
2339.424901570661,6906.90740110718,12587829.0,12605106.0,199854.421875,4269450.5,8214664.5,-3945214.0,0.0,0.0,0.0,2400.0,0.0,0.7459650272882727
2083.022381321414,7225.946752502512,12825520.0,13187353.0,200446.546875,3801515.75,8172073.5,-4370557.75,0.0,0.0,0.0,2400.0,0.0,0.7549366699298328
3838.998257222385,11756.598538769047,19043434.0,21455792.0,593065.9375,7006172.0,13381913.0,-6375741.0,0.0,0.0,0.0,2400.0,0.0,0.6690836233226913
4407.331141030252,8775.937908316908,16172825.0,16016087.0,256421.171875,8043379.5,12227345.0,-4183965.5,0.0,0.0,0.0,2400.0,0.0,0.6722021454632006
1100.8291143800695,12948.05759981331,18623584.0,23630206.0,948268.5,2009013.125,11009938.0,-9000924.875,0.0,0.0,0.0,2400.0,0.0,0.7263709518298366
1642.4487778426935,10166.233469523475,16310965.0,18553376.0,240316.421875,2997469.0,10013776.0,-7016307.0,0.0,0.0,0.0,2400.0,0.0,0.7568596498188354
2290.827159485698,12240.287678474571,18696154.0,22338526.0,689241.5625,4180759.5,11914483.0,-7733723.5,0.0,0.0,0.0,2400.0,0.0,0.7050021766234992
1830.9824651541335,14567.095836658964,19176818.0,26141314.0,3153743.5,3341543.0,11673286.0,-8331743.0,0.0,0.0,0.0,2400.0,0.0,0.6504396097026824
3863.7841632113345,5369.649014871091,11659726.0,9799609.0,197797.8125,7051406.0,8792474.0,-1741068.0,0.0,0.0,0.0,2400.0,0.0,0.6919301893684149
4260.998263337096,14543.428913928175,19869042.0,25609766.0,3559180.25,7776322.0,13662538.0,-5886216.0,0.0,0.0,0.0,2400.0,0.0,0.595129384431024
1548.9575004016933,6288.192239632352,11270206.0,11475951.0,174225.40625,2826847.5,6793611.0,-3966763.5,0.0,0.0,0.0,2400.0,0.0,0.7879720881196781
