Gas Injection Rate (GRATES),Water Injection Rate (WRATES),oil_pro_vol,wat_inj_vol,wat_pro_vol,gas_inj_vol,gas_pro_vol,gas_retained,co2_injected,co2_backprod,co2_retained,prod_bhp,inj_bhp,ratio_oil_to_inj_vol
1746.7992949037175,14389.729218715467,19069988.0,25933200.0,2454858.75,3187908.75,12282827.0,-9094918.25,3187931.5,1359544.25,1828387.25,2400.0,0.0,0.6548510279506442
1526.024587568777,11232.367407090806,17146952.0,20499070.0,232710.171875,2784994.75,11196101.0,-8411106.25,2784988.5,1374327.625,1410660.875,2400.0,0.0,0.736424339311288
2915.04752296492,7332.685181100496,12341151.0,13382150.0,172406.515625,5319961.5,10307938.0,-4987976.5,5319947.0,3238929.75,2081017.25,2400.0,0.0,0.6598800889407594
4964.831236421925,10598.31537054747,17042928.0,19341926.0,225124.015625,9060817.0,16195775.0,-7134958.0,9060799.0,6433589.5,2627209.5,2400.0,0.0,0.6000451435271587
4057.2189578059115,8283.253633369388,13842381.0,15116938.0,188874.375,7404424.5,12893602.0,-5489177.5,7404432.5,4964693.5,2439739.0,2400.0,0.0,0.6146333730918812
2144.054665599603,11111.074787425106,17166350.0,20277712.0,230719.71875,3912899.75,12044625.0,-8131725.25,3912873.75,2211743.75,1701130.0,2400.0,0.0,0.7096286020960176
2178.050589321544,8451.059596740537,13631525.0,15423184.0,187675.28125,3974942.25,10056253.0,-6081310.75,3974933.0,2248115.75,1726817.25,2400.0,0.0,0.7027238004495409
1072.8912854999444,14662.943205968939,18896410.0,26325288.0,2753406.5,1958026.625,11452604.0,-9494577.375,1958040.5,628745.0625,1329295.4375,2400.0,0.0,0.6681115792311418
2870.6083455082985,13506.61563384807,19185116.0,24604350.0,1393584.75,5238860.0,13917629.0,-8678769.0,5238837.0,2928402.5,2310434.5,2400.0,0.0,0.6428636865806325
3414.658365748924,9387.126477150756,15165526.0,17131506.0,203891.765625,6231751.5,12740300.0,-6508548.5,6231712.0,4053487.25,2178224.75,2400.0,0.0,0.6491186428091202
1418.8885834399364,6517.013743434142,10794020.0,11893550.0,156258.984375,2589471.75,7372268.0,-4782796.25,2589463.0,1189453.5,1400009.5,2400.0,0.0,0.7452878402257457
3738.466108114821,10394.464088221324,16569427.0,18969896.0,219809.6875,6822700.5,14040077.0,-7217376.5,6822692.0,4549109.5,2273582.5,2400.0,0.0,0.6424101970501497
3766.81640159819,7374.370722871106,12595724.0,13458227.0,175040.890625,6874440.0,11683248.0,-4808808.0,6874433.5,4468416.5,2406017.0,2400.0,0.0,0.6194821367998601
3105.5596757492344,7941.133985433963,13175526.0,14492570.0,181696.140625,5667646.5,11102738.0,-5435091.5,5667639.0,3555799.5,2111839.5,2400.0,0.0,0.6535408982339054
2747.110865964485,9687.962170691659,15424992.0,17680530.0,207381.65625,5013477.5,11919228.0,-6905750.5,5013447.5,3083796.25,1929651.25,2400.0,0.0,0.6796944964436096
3088.519766101347,6761.692180858301,11639584.0,12340088.0,164437.609375,5636548.5,10100687.0,-4464138.5,5636545.0,3433536.75,2203008.25,2400.0,0.0,0.647483971765241
1974.6223595444976,11328.726645060533,17401554.0,20674926.0,235701.15625,3603685.75,11938898.0,-8335212.25,3603671.75,1971288.375,1632383.375,2400.0,0.0,0.7167441935801786
4774.15426566572,9647.330328649165,15802720.0,17606378.0,210696.890625,8712832.0,15124081.0,-6411249.0,8712841.0,6072285.0,2640556.0,2400.0,0.0,0.6004253167173331
